9906563,132350,education,12,31-03-2018,22,332,18-03-2018,1846268,,Happy Metherell,,54638,14-150-2549
9906564,958600,education,8,01-09-2017,41,297,03-03-2018,1094865,,Delmor Saby,,54709,68-106-8704
9906565,183297,commercial,10,01-03-2018,32,537,28-01-2018,1890336,,Addy Houchin,,54778,05-564-7409
9906566,249918,auto,6,01-04-2018,56,667,31-03-2018,591324,,Iorgos Allard,,54792,21-367-2334
9906567,337113,auto,11,12-11-2017,42,876,09-03-2018,1175578,,Palm Crewes,,54805,38-869-3040
9906568,842783,auto,12,24-03-2018,19,623,20-02-2018,1869007,,Matthaeus Gertz,,54814,54-993-4026
9906569,464990,auto,8,04-01-2018,56,682,11-05-2018,1586847,,Griffith Romayn,,54870,16-291-1953
9906570,776339,home,7,31-01-2018,36,890,26-10-2017,931984,,Ame Steventon,,54903,39-400-7420
9906571,809006,personal,12,24-04-2018,18,836,18-03-2018,1935791,,Haroun Lain,,54926,87-719-0607
9906572,226734,personal,12,07-04-2018,20,827,07-11-2017,1779567,,Saidee Jocelyn,,54938,06-095-3758
9906573,321823,commercial,9,24-02-2018,31,663,04-11-2017,1595153,,Gibb Nottram,,54951,69-894-7417
9906574,938854,home,12,04-07-2018,15,183,14-09-2017,313907,,Alden Aggus,,54970,96-851-0930
9906575,625143,home,12,17-06-2018,59,686,22-07-2018,1516506,,Merci Deare,,54980,27-498-7847
9906576,667963,home,7,10-10-2017,59,866,01-02-2018,654515,,Josselyn Labusch,,55034,69-104-8246
9906577,37147,commercial,9,17-08-2017,51,423,19-02-2018,1884646,,Sanford Canniffe,,55044,47-581-0586
9906578,134906,auto,10,30-03-2018,18,260,21-11-2017,303096,,Magnum Skittrall,,55093,31-379-0786
9906579,488836,education,6,18-01-2018,33,904,02-09-2017,359614,,Carlyn Platfoot,,55102,17-723-1192
9906580,921606,education,12,09-07-2018,50,744,19-10-2017,987026,,Renata Pinchin,,55103,87-126-7550
9906581,195096,commercial,7,09-11-2017,32,899,20-10-2017,1227334,,Pincus Reston,,55118,94-029-9226
9906582,502399,personal,8,24-06-2018,55,209,06-07-2018,867846,,Murry Cuffe,,55123,94-835-7853
9906583,826045,commercial,9,02-01-2018,37,435,17-01-2018,1787563,,Raynor Stickney,,55134,14-131-9751
9906584,700620,education,12,03-02-2018,31,165,26-07-2018,546277,,Dorthea Leitch,,55165,26-762-3518
9906585,68926,education,7,29-04-2018,56,436,20-12-2017,815507,,Doloritas Irvine,,55183,41-590-9742
9906586,455481,auto,9,16-10-2017,32,575,08-10-2017,633650,,Jaymie Budget,,55186,67-862-7591
9906587,525765,commercial,12,01-04-2018,44,417,02-03-2018,730155,,Ezekiel Dempsey,,55188,56-413-4469
9906588,727867,home,11,02-06-2018,30,872,01-04-2018,1444756,,Lynnea Bennis,,55197,95-591-9460
9906589,266159,auto,6,18-02-2018,13,790,05-12-2017,892148,,Lock Worstall,,55209,96-001-3956
9906590,490504,commercial,11,06-12-2017,12,728,19-06-2018,1118406,,Adelice Masden,,55218,67-174-4140
9906591,276596,education,11,30-08-2017,53,387,14-01-2018,1357217,,Salvatore Fritter,,55224,30-710-9540
9906592,881413,auto,9,03-01-2018,48,980,25-11-2017,166804,,Valentino Gudeman,,55260,86-968-1311
9906593,809748,auto,12,21-05-2018,13,428,05-11-2017,186192,,Jada Sayers,,55263,39-448-2361
9906594,112234,home,7,28-10-2017,56,431,30-11-2017,820272,,Myrna Kershaw,,55270,17-934-1202
9906595,949564,personal,9,11-03-2018,22,137,01-12-2017,100616,,Kristen Houchin,,55282,88-799-2466
9906596,667006,personal,11,08-07-2018,17,820,28-01-2018,1497667,,Laural Furmage,,55296,75-025-9343
9906597,655797,education,12,06-08-2017,57,998,27-02-2018,133567,,Loria Attril,,55312,94-509-9174
9906598,758276,commercial,11,09-04-2018,43,759,09-06-2018,1133036,,Irina Plesing,,55326,04-917-5729
9906599,892369,education,12,22-11-2017,22,145,08-01-2018,183912,,Felicle Pape,,55345,08-978-4757
9906600,231821,education,7,17-07-2018,21,472,21-10-2017,1833001,,Charil Thor,,55386,13-326-5453
9906601,707824,auto,9,01-05-2018,37,319,02-01-2018,1201017,,Magdalen Rosenschein,,55403,38-368-1289
9906602,323871,auto,7,31-03-2018,34,587,20-03-2018,560592,,Doreen Meardon,,55494,88-112-5792
9906603,974636,education,12,18-11-2017,58,729,17-11-2017,351259,,Sheela Milham,,55599,30-619-0377
9906604,889796,auto,6,13-01-2018,51,920,11-02-2018,1162831,,Barbara-anne McLeoid,,55619,80-083-8741
9906605,157861,auto,11,02-03-2018,51,255,26-04-2018,1584452,,Shurlock Rodenburg,,55646,38-613-8077
9906606,274842,education,10,21-07-2018,55,998,17-11-2017,1605734,,Bentley Swanton,,65648,87-054-2337
9906607,819981,personal,7,22-04-2018,43,290,07-12-2017,1734220,,Denice McDade,,55653,06-705-3857
9906608,81285,education,8,05-01-2018,40,255,03-06-2018,489799,,Dona Selbach,,55677,91-845-6695
9906609,304680,auto,7,15-10-2017,40,931,07-07-2018,1646321,,Jakie Curner,,55706,65-149-8291
9906610,942484,personal,9,05-04-2018,25,532,12-12-2017,1133039,,Salomi Fines,,55722,58-515-9562
9906611,73170,home,10,12-06-2018,25,680,14-08-2017,260230,,Calla Tarrant,,55736,33-058-1218
9906612,357571,home,7,16-01-2018,13,531,23-12-2017,1983286,,Coleen Leynagh,,55757,53-949-0402
9906613,51912,home,11,26-07-2018,37,254,15-03-2018,181740,,Clevie Knight,,55812,49-873-6838
9906614,838750,home,12,26-01-2018,44,852,02-03-2018,273883,,Jemimah Jailler,,55823,11-108-7257
9906615,167781,education,11,07-05-2018,42,690,18-09-2017,159236,,Christi Quixley,,55837,32-807-7542
9906616,484229,personal,10,29-05-2018,54,658,18-09-2017,94338,,Claresta Ridgley,,55865,80-594-7376
9906617,41557,home,12,25-03-2018,41,919,10-03-2018,1891375,,Norrie Quenell,,55913,08-401-6284
9906618,767859,auto,12,24-08-2017,57,719,24-09-2017,591900,,Gregoire McMeyler,,55921,38-176-4229
9906619,228895,home,7,24-05-2018,21,662,04-01-2018,610130,,Reggy Gager,,55966,78-615-6156
9906620,969186,education,6,30-11-2017,52,676,15-03-2018,781722,,Hyman Falkinder,,56005,48-118-8664
9906621,852312,commercial,11,08-10-2017,52,307,11-09-2017,985545,,Janine Jaimez,,56035,56-368-4586
9906622,463028,auto,8,30-04-2018,48,294,31-07-2018,1220914,,Aryn Warsap,,56036,31-563-5601
9906623,138686,education,8,06-11-2017,19,228,24-02-2018,203905,,Hermy Barles,,56059,83-718-6520
9906624,942337,education,6,14-01-2018,18,320,27-04-2018,644359,,Colan Rainger,,56067,37-921-0511
9906625,502141,personal,9,20-04-2018,43,121,05-07-2018,256833,,Roman Pickersgill,,66078,64-942-3126
9906626,683104,auto,12,30-08-2017,17,692,12-06-2018,1833491,,Tonie Evesque,,56085,00-181-0525
9906627,190556,commercial,12,06-02-2018,13,126,13-01-2018,1746024,,Cathrine Chugg,,56088,87-870-2231
9906628,708587,commercial,11,15-03-2018,19,789,20-02-2018,611625,,Ange Southerill,,56102,59-036-6183
9906629,129215,auto,8,08-05-2018,24,198,11-09-2017,1363447,,Chickie Buye,,56108,77-679-4436
9906630,508584,education,10,12-08-2017,26,918,29-10-2017,921403,,Greta Willgress,,56148,41-390-6702
9906631,567721,education,9,04-12-2017,38,194,24-12-2017,726523,,Caressa Bulmer,,56207,08-400-1145
9906632,221760,commercial,10,02-08-2018,53,751,13-07-2018,1306522,,Martelle Jessett,,56211,31-172-5559
9906633,237834,auto,9,28-04-2018,42,608,17-06-2018,1568671,,Anneliese Limprecht,,56239,30-480-6795
9906634,302101,personal,12,01-03-2018,29,201,07-12-2017,54746,,Teddy Rosel,,56245,89-214-0602
9906635,647632,auto,11,27-05-2018,55,957,20-04-2018,848756,,Reed Pollendine,,56279,29-015-2008
9906636,878791,education,12,19-07-2018,54,353,04-02-2018,862583,,Mil Bree,,56297,17-525-8404
9906637,857374,auto,8,03-07-2018,36,212,20-10-2017,412147,,Murray Hoodlass,,56315,18-178-6280
9906638,135338,auto,10,30-12-2017,32,280,02-08-2018,378033,,Shannon Betho,,56320,42-886-5733
9906639,234489,personal,6,14-10-2017,48,484,16-06-2018,333131,,Livia Llewellen,,56327,07-034-7786
9906640,855289,auto,10,29-05-2018,46,390,02-11-2017,1368080,,Inga Mumberson,,56411,92-980-3696
9906641,345479,education,8,27-11-2017,13,276,03-12-2017,499143,,Burk Shade,,56412,01-701-4745
9906642,63469,personal,12,02-02-2018,47,116,27-12-2017,522430,,Gnni de Grey,,56416,78-766-3800
9906643,535847,commercial,6,16-03-2018,24,629,01-08-2018,468858,,Orelia Paulig,,66421,09-061-5311
9906644,663724,commercial,6,11-04-2018,14,366,25-07-2018,1721327,,Patti Volante,,56421,74-686-9494
9906645,873075,commercial,12,08-10-2017,59,741,23-06-2018,1855147,,Zuzana Coggan,,56423,16-104-8163
9906646,420778,education,8,07-08-2017,37,647,21-01-2018,1772796,,Winona Giovannacci,,56439,96-536-4204
9906647,22940,commercial,7,27-07-2018,50,716,03-03-2018,226440,,Melonie Huxham,,56454,89-238-2951
9906648,681048,home,9,14-02-2018,32,612,27-07-2018,1451341,,Deane Cousen,,56459,75-535-0133
9906649,774577,personal,6,12-01-2018,51,342,07-03-2018,232669,,Bibi Scorah,,56463,72-744-8428
9906650,792829,commercial,8,18-03-2018,55,912,13-10-2017,1130043,,Katerine Bank,,56485,10-139-4899
9906651,728717,auto,10,15-03-2018,52,366,27-02-2018,1288318,,Anne-marie Duffin,,56490,57-838-1452
9906652,242097,auto,11,07-11-2017,31,721,07-05-2018,1930300,,Simonette Bras,,56516,87-060-0529
9906653,106316,commercial,8,30-12-2017,14,703,23-05-2018,1430323,,Mariellen Fitzroy,,56544,00-378-6275
9906654,60331,education,6,25-03-2018,60,796,28-04-2018,753816,,Mel Evangelinos,,56610,55-907-6138
9906655,743785,home,9,06-02-2018,49,439,12-02-2018,1481287,,Vincent Melloi,,56621,67-296-1109
9906656,72754,home,7,05-01-2018,22,308,15-04-2018,1528565,,Kerrie Collip,,56628,66-014-1130
9906657,804620,home,9,28-11-2017,29,225,28-12-2017,512762,,Penn Tale,,56633,74-842-6795
9906658,930010,education,9,22-12-2017,22,504,25-10-2017,431928,,Effie O' Bee,,56642,95-648-4021
9906659,805493,auto,11,14-07-2018,23,357,01-02-2018,407581,,Christine Assel,,56646,43-199-4227
9906660,241712,commercial,7,30-07-2018,26,511,07-10-2017,168642,,Candra Knibb,,56700,12-010-8659
9906661,811152,auto,9,16-06-2018,43,907,31-10-2017,1635200,,Willetta Kubalek,,56718,44-656-2496
9906662,257881,auto,7,31-07-2018,47,697,02-03-2018,619243,,Krisha Salisbury,,56720,51-202-7397
9906663,891548,commercial,9,09-04-2018,29,206,28-06-2018,1587669,,Mikael Burchett,,56748,07-333-6866
9906664,84366,commercial,11,17-08-2017,56,128,03-02-2018,774396,,Pippy Adamowitz,,56765,73-664-5018
9906665,755190,personal,8,24-10-2017,33,804,29-10-2017,1462104,,Konrad Burchnall,,56791,29-728-9043
9906666,432681,home,7,27-11-2017,53,253,26-06-2018,928882,,Wendall Tapenden,,56798,91-396-6375
9906667,700073,education,12,24-05-2018,55,922,24-09-2017,490940,,Richmound Tayloe,,56824,37-020-3422
9906668,545552,auto,10,07-08-2017,45,267,01-06-2018,690384,,Chane Gotcher,,56877,34-928-0671
9906669,134792,personal,6,07-11-2017,55,676,17-02-2018,785982,,Zea Van der Daal,,56894,31-125-0201
9906670,283448,commercial,11,12-06-2018,27,802,16-12-2017,512808,,Rube Olyfat,,56911,44-960-7477
9906671,31500,education,9,26-11-2017,49,327,26-02-2018,1483777,,Justina Posten,,56914,02-231-8255
9906672,664318,personal,9,02-12-2017,50,328,21-08-2017,1964515,,Erinna Aujean,,56923,06-594-7255
9906673,142459,personal,10,24-02-2018,16,779,06-01-2018,165574,,Shandeigh Dugan,,56929,51-512-2413
9906674,85600,education,6,19-04-2018,54,991,26-08-2017,1138054,,Roanna Parnby,,56934,18-405-2250
9906675,956585,education,12,12-09-2017,45,796,19-08-2017,1444878,,Ediva Mucklow,,56953,03-172-1251
9906676,175745,education,6,03-11-2017,51,625,16-06-2018,160712,,Brittni Dighton,,56974,94-654-5562
9906677,715578,commercial,8,29-11-2017,32,602,24-09-2017,1735504,,Wendall Gurnay,,56982,40-834-5459
9906678,376401,personal,9,26-03-2018,37,903,01-12-2017,1791902,,Kessia Barefoot,,57003,63-662-9313
9906679,59445,education,10,23-04-2018,50,968,05-12-2017,887778,,Ellynn Grimbaldeston,,57044,45-862-7836
9906680,438415,commercial,10,26-04-2018,52,489,24-11-2017,879525,,De witt Foffano,,57054,47-612-2106
9906681,884269,education,8,28-12-2017,49,745,15-11-2017,1310567,,Shoshanna Huchot,,57094,50-200-4199
9906682,197077,education,12,14-07-2018,36,305,22-06-2018,561801,,Flora Minear,,67101,97-189-8507
9906683,888296,auto,8,30-05-2018,41,504,22-03-2018,243480,,Sutton Scoffins,,57101,16-929-5334
9906684,267878,auto,6,06-10-2017,58,208,22-01-2018,1310482,,Ruggiero Ruslin,,57120,91-715-0706
9906685,313417,personal,10,28-10-2017,21,131,26-03-2018,1681842,,August Fehners,,57146,79-895-1068
9906686,477678,education,11,27-04-2018,50,612,30-11-2017,1514354,,Dalis Anning,,57226,72-154-2117
9906687,936032,commercial,11,13-07-2018,24,720,08-06-2018,1702729,,Eldredge Carson,,57229,21-333-7867
9906688,929532,auto,8,25-10-2017,26,454,07-10-2017,309258,,Warren Beeden,,57269,77-281-1491
9906689,472809,auto,10,28-10-2017,59,713,30-05-2018,1145845,,Ethelda Roads,,57278,45-257-4257
9906690,613088,commercial,11,18-09-2017,35,819,04-11-2017,1171400,,Rikki Witton,,57280,40-577-7402
9906691,641404,commercial,10,12-04-2018,21,650,11-01-2018,1522676,,Diego Yakolev,,57294,72-663-9702
9906692,41252,personal,6,15-08-2017,32,380,28-08-2017,623403,,Bentley Deedes,,57339,85-245-9714
9906693,560491,auto,11,28-09-2017,20,361,07-08-2017,1705245,,Ignace Armatage,,57343,10-743-9988
9906694,788447,home,6,28-09-2017,30,748,13-01-2018,615762,,Karlen Barrott,,57351,92-300-3866
9906695,569264,commercial,12,08-08-2017,49,654,10-07-2018,1629100,,Marchall Chinge de Hals,,57356,05-596-9751
9906696,990030,auto,10,02-12-2017,24,809,06-01-2018,773821,,Jessamyn Burles,,57366,63-741-9110
9906697,211540,home,6,09-08-2017,21,635,26-04-2018,1113107,,Horacio Villa,,57370,58-728-8679
9906698,199546,education,9,27-06-2018,46,567,20-11-2017,508466,,Godard Seal,,57371,76-128-3251
9906699,123395,education,8,26-09-2017,16,814,08-03-2018,58104,,Lloyd Sidey,,57396,11-970-6785
9906700,602963,education,7,06-12-2017,55,497,06-08-2017,457117,,Kenon Secombe,,57402,18-807-5280
9906701,676418,personal,10,07-08-2017,34,691,27-02-2018,1462621,,Marcelia Georgius,,57417,89-979-1667
9906702,62998,home,6,31-08-2017,30,367,11-10-2017,1702431,,Donall Jope,,57426,92-796-6743
9906703,202827,auto,6,03-04-2018,42,275,13-12-2017,1989636,,Tiena Licence,,57434,52-787-3188
9906704,916325,commercial,8,13-11-2017,24,653,03-01-2018,886328,,Beaufort Favell,,57435,20-846-6688
9906705,997147,education,11,18-04-2018,47,689,12-04-2018,1274157,,Imogen Dives,,57441,55-631-8330
9906706,934641,auto,12,03-11-2017,31,318,17-07-2018,1910860,,Shannon Shird,,57443,63-610-6583
9906707,400286,education,10,08-09-2017,17,745,12-09-2017,1965796,,Georgiana Klejin,,57445,82-084-2910
9906708,715973,personal,11,07-05-2018,38,645,26-05-2018,1380575,,Montague Julyan,,57477,79-350-9997
9906709,679973,auto,8,22-07-2018,40,406,10-11-2017,332030,,Timmie Coursor,,57485,17-620-2413
9906710,259300,education,12,19-12-2017,44,438,27-12-2017,1329265,,Halie Cullen,,57530,43-015-2395
9906711,133236,home,8,18-01-2018,49,572,03-11-2017,544233,,Sabrina Grzelczyk,,57554,54-509-6232
9906712,739046,auto,10,24-11-2017,38,734,09-03-2018,1744997,,Axel Pontin,,57563,04-285-6275
9906713,557898,commercial,8,01-11-2017,22,598,27-01-2018,1191379,,Bertie Elphinston,,57597,93-922-0845
9906714,567797,auto,7,28-03-2018,38,316,27-08-2017,1539295,,Clemence Foddy,,57619,24-100-6276
9906715,327370,auto,6,20-12-2017,35,449,14-08-2017,1118150,,Colin Twitching,,57641,98-350-5380
9906716,657819,auto,8,07-07-2018,50,464,27-10-2017,1331057,,Janot Tampion,,57644,40-344-0983
9906717,719632,education,8,06-02-2018,45,776,08-10-2017,446020,,Lucho Pritchett,,57646,21-493-9848
9906718,535477,home,11,03-09-2017,56,303,04-10-2017,1806604,,Silas Gillease,,57648,04-988-3858
9906719,952671,commercial,7,30-08-2017,39,574,08-09-2017,1357896,,Astrix Thoresby,,57658,27-465-5237
9906720,835245,commercial,12,17-03-2018,31,177,25-10-2017,1963831,,Karylin Sach,,57701,93-335-4344
9906721,956399,personal,12,19-07-2018,16,510,05-04-2018,1410722,,Emeline Opie,,57770,31-897-0780
9906722,891131,home,9,04-10-2017,60,930,17-06-2018,96845,,Brinn Darnell,,57805,52-892-0888
9906723,828080,education,12,24-09-2017,59,636,25-09-2017,1841748,,Torr Tufts,,57815,37-480-1383
9906724,262157,personal,9,18-03-2018,18,726,04-10-2017,1640051,,Syd Vasilyevski,,57838,40-517-0042
9906725,508388,personal,9,20-08-2017,26,835,08-01-2018,1477162,,Mace Clemonts,,57895,46-933-1071
9906726,104957,commercial,11,18-07-2018,14,284,17-12-2017,1212133,,Quint Towhey,,57915,64-692-4999
9906727,566416,auto,10,08-07-2018,34,822,06-04-2018,718503,,Lorry Cornew,,57975,07-464-2938
9906728,835126,auto,11,10-04-2018,22,542,15-05-2018,89120,,Vittorio Matz,,58014,65-947-9443
9906729,246604,home,8,20-05-2018,17,121,04-04-2018,165963,,Stanly Kearsley,,58043,83-841-3800
9906730,890428,education,11,08-11-2017,36,375,10-03-2018,413465,,Chelsie Ribbens,,58047,60-530-2004
9906731,888119,auto,10,07-09-2017,52,694,07-10-2017,1191185,,Lilias Granham,,58083,38-573-0068
9906732,480222,personal,9,31-05-2018,24,287,01-09-2017,1123728,,Estevan Dingley,,58093,27-659-0406
9906733,339726,home,12,05-02-2018,43,916,03-08-2018,792454,,Hamish Collard,,58121,76-025-3060
9906734,723799,home,6,05-09-2017,15,890,30-04-2018,157602,,Jazmin Saxelby,,58126,97-566-7824
9906735,601938,education,8,21-04-2018,28,508,08-11-2017,1049053,,Sibelle Penberthy,,58142,63-547-7174
9906736,862133,education,10,03-12-2017,19,999,30-04-2018,703964,,Joey Smidmor,,58150,93-091-2586
9906737,600418,commercial,10,28-08-2017,28,321,08-03-2018,1083742,,Brody Starmore,,58179,26-611-0632
9906738,618661,commercial,11,12-02-2018,23,703,30-10-2017,82412,,Eduard Skirving,,58207,38-932-8749
9906739,793466,commercial,11,13-11-2017,28,394,21-01-2018,586305,,Lynn Juett,,58209,35-338-2197
9906740,39571,auto,12,03-01-2018,17,846,16-08-2017,928566,,Kirby MacCaughen,,58251,18-308-8590
9906741,945907,home,12,08-10-2017,43,369,18-05-2018,1052982,,Charlotta Kittman,,58343,01-026-8913
9906742,237144,home,8,10-02-2018,42,709,20-03-2018,681538,,Parker Duckerin,,68369,79-165-2475
9906743,517000,home,12,09-06-2018,50,360,08-06-2018,1825887,,Kailey Hubery,,58369,72-041-7321
9906744,527881,home,6,07-11-2017,54,299,12-03-2018,1220284,,Herrick Polye,,58386,33-463-7333
9906745,732309,home,7,02-12-2017,18,466,23-08-2017,362550,,Josias Weyman,,58399,56-987-4089
9906746,943694,commercial,7,01-12-2017,12,876,04-08-2018,271630,,Amble Carass,,68405,66-960-5823
9906747,281671,personal,6,30-08-2017,47,346,04-06-2018,1745986,,Jacquenette Burdin,,58482,81-664-6571
9906748,931438,education,7,11-12-2017,26,316,31-12-2017,1277107,,Rosamund McQuin,,68506,62-174-8855
9906749,890323,education,11,12-06-2018,48,241,20-10-2017,1772272,,Ebonee Kalinsky,,58513,13-768-7363
9906750,220452,home,6,14-11-2017,38,108,18-02-2018,1585255,,Berkie Pagan,,58583,50-986-2502
9906751,816664,commercial,9,06-07-2018,23,928,11-04-2018,673339,,Darryl MacAnelley,,58619,97-271-7597
9906752,931906,home,11,31-03-2018,34,580,12-05-2018,462014,,Perren Boanas,,58624,57-418-1713
9906753,28020,education,11,14-07-2018,35,249,10-12-2017,1180761,,Rosalind O'Keenan,,58663,80-541-8715
9906754,246523,commercial,11,20-05-2018,34,223,22-05-2018,94150,,Leeland Flacke,,58666,68-984-5764
9906755,94751,home,7,02-07-2018,23,393,16-11-2017,98758,,Bambi Fullerlove,,58668,55-526-3045
9906756,86862,auto,8,09-10-2017,54,772,04-02-2018,632225,,Dana Heckner,,58673,39-617-0607
9906757,483980,commercial,12,13-05-2018,39,964,09-10-2017,713010,,Judi Mullin,,58692,87-285-7407
9906758,503052,education,8,16-05-2018,44,171,20-01-2018,1847182,,Arlen Aleksankov,,58700,74-697-2169
9906759,17681,home,12,20-04-2018,44,422,29-01-2018,299628,,Dav Scholcroft,,58750,50-408-3169
9906760,24793,personal,8,01-06-2018,53,176,20-01-2018,744418,,Spike Pentin,,58800,12-576-4359
9906761,238315,education,11,20-01-2018,24,730,25-06-2018,1372384,,Kania Milner,,58823,35-088-8458
9906762,597789,personal,10,11-08-2017,22,825,10-06-2018,122489,,Christi Perelli,,58872,13-501-4694
9906763,10551,commercial,6,05-12-2017,45,477,18-06-2018,1188349,,Kikelia Corstorphine,,58873,96-735-0858
9906764,665931,personal,6,02-04-2018,40,875,15-02-2018,1141798,,Amalea Scading,,58881,99-559-8743
9906765,428930,personal,6,22-07-2018,38,639,06-03-2018,1105467,,Beniamino Jouaneton,,58908,65-430-6412
9906766,979826,auto,9,15-10-2017,45,450,17-03-2018,1081751,,Ardella Sharland,,58926,42-122-9901
9906767,480104,auto,12,17-04-2018,12,950,14-04-2018,980774,,Nanon Howsego,,58933,20-788-3192
9906768,924946,auto,9,09-06-2018,27,519,25-11-2017,162150,,Sandie Cayette,,58945,36-086-2553
9906769,627239,personal,11,22-05-2018,18,419,19-12-2017,1556733,,Pattie Groves,,58975,76-932-7805
9906770,865400,personal,9,23-12-2017,41,252,19-04-2018,446607,,Corabelle Lamperd,,58984,95-438-0778
9906771,657109,personal,7,14-03-2018,56,550,25-03-2018,810078,,Cassaundra Downham,,59030,30-352-0683
9906772,422510,education,6,31-05-2018,54,751,29-10-2017,1587874,,Miguel Lieb,,59035,26-640-9631
9906773,250390,commercial,7,13-06-2018,28,638,07-07-2018,1009962,,Abbe Ruddle,,59100,53-321-8982
9906774,240670,home,9,25-06-2018,23,176,26-08-2017,1549024,,Mead Drohun,,59120,43-952-0630
9906775,495160,education,6,14-09-2017,46,117,05-12-2017,696199,,Grata Latimer,,59202,49-269-7712
9906776,646269,education,8,31-01-2018,15,389,27-03-2018,607327,,Mira Clayson,,59216,71-701-4934
9906777,864587,auto,8,21-03-2018,30,908,27-05-2018,1908179,,Cece Rosekilly,,59224,11-383-9610
9906778,210527,education,8,21-07-2018,38,463,16-11-2017,141725,,Gardener Hugenin,,59245,50-647-8160
9906779,91564,home,7,08-04-2018,42,544,23-01-2018,1112478,,Gerri Yushin,,59246,13-793-7868
9906780,301740,education,11,19-09-2017,23,812,29-08-2017,1791055,,Martita Daftor,,59255,20-866-9770
9906781,961504,personal,11,30-11-2017,49,742,16-04-2018,161723,,Clari Daice,,59327,47-628-3900
9906782,264404,education,11,27-05-2018,48,828,29-09-2017,1441326,,Ramonda Piotr,,59332,07-891-6933
9906783,96145,personal,6,24-01-2018,52,265,23-08-2017,662041,,Harri Oneill,,59347,12-972-3966
9906784,97027,personal,6,23-05-2018,51,643,15-02-2018,1933161,,Waylan Degue,,59412,98-676-1216
9906785,650288,auto,10,24-07-2018,33,918,17-08-2017,1702181,,Melicent Chippendale,,59420,33-922-4938
9906786,686950,education,6,25-05-2018,20,561,26-04-2018,1032398,,Ashbey Forst,,59438,63-271-0663
9906787,943872,personal,12,19-07-2018,47,667,09-05-2018,1868778,,Hagen Bellchamber,,59452,47-779-0412
9906788,219595,auto,10,12-05-2018,54,807,16-04-2018,1952771,,Jo Powter,,69479,30-476-9343
9906789,785076,home,9,27-12-2017,28,609,04-06-2018,159289,,Gianna Liverseege,,59563,15-773-6113
9906790,665577,commercial,11,18-10-2017,21,486,30-10-2017,213720,,Rourke Pharaoh,,69589,43-725-1333
9906791,882390,auto,8,08-04-2018,36,743,08-02-2018,796455,,Abby Carrol,,59599,57-904-5266
9906792,846078,personal,9,10-02-2018,25,385,09-10-2017,1103408,,Rafaello Sproul,,59642,52-720-0096
9906793,403352,personal,12,09-09-2017,50,309,30-11-2017,201356,,Juliann Nethercott,,59652,73-328-5352
9906794,568832,home,7,01-09-2017,30,249,17-07-2018,192234,,Sabina Ternott,,59654,59-661-2077
9906795,600190,home,7,13-06-2018,13,650,05-07-2018,985160,,Packston Shoutt,,59665,33-768-8042
9906796,74289,auto,9,22-08-2017,33,925,30-05-2018,499397,,Rainer Siggers,,59708,00-341-9647
9906797,672764,education,8,08-05-2018,20,566,25-03-2018,1423515,,Egbert Paddefield,,59721,49-383-0430
9906798,962027,personal,8,26-12-2017,18,543,23-10-2017,926968,,Nickolaus Blasli,,59736,05-229-9808
9906799,738420,personal,10,26-06-2018,26,425,08-05-2018,797057,,Elvis Haulkham,,59743,15-891-1671
9906800,329448,personal,11,16-07-2018,21,172,16-08-2017,605732,,Lara Castrillo,,69757,03-437-8679
9906801,813390,home,11,20-08-2017,20,149,27-09-2017,1798849,,Eddi Willstrop,,59759,16-764-9007
9906802,665934,commercial,7,07-08-2017,35,781,01-02-2018,1791129,,Serge Hellin,,59778,85-966-1523
9906803,638502,personal,9,28-07-2018,26,968,02-07-2018,184532,,Jeramey Gilchrist,,59780,98-437-4101
9906804,285087,personal,8,14-08-2017,35,473,29-07-2018,698718,,Maudie Dougharty,,59810,79-717-2691
9906805,749817,home,6,30-01-2018,46,144,20-12-2017,1830568,,Alidia Jarrett,,69832,47-824-6976
9906806,557960,education,8,02-01-2018,28,735,09-01-2018,1653429,,Fifi Ruskin,,59832,85-746-9708
9906807,817682,home,12,29-03-2018,46,757,29-10-2017,1853730,,Margalo Whiskerd,,59833,77-194-8737
9906808,115260,home,11,15-12-2017,13,549,18-05-2018,1960589,,Hermione Charke,,59842,70-156-3528
9906809,40056,personal,12,07-06-2018,23,739,13-06-2018,1519530,,Alexei Kassman,,59872,10-675-6699
9906810,416720,education,11,25-03-2018,32,169,22-04-2018,1739739,,Morris Saltsberger,,59889,40-088-8887
9906811,480824,education,7,17-05-2018,23,750,27-09-2017,992026,,Onfre Alven,,59912,17-835-7967
9906812,252940,personal,9,11-05-2018,25,464,06-10-2017,223497,,Lion Kunneke,,59930,08-227-2496
9906813,989799,personal,10,28-06-2018,20,737,01-11-2017,1899263,,Velma Dowdeswell,,59947,44-016-9504
9906814,383967,education,11,22-01-2018,50,662,31-12-2017,154064,,Aryn Hinners,,59982,70-070-1955
9906815,829411,personal,7,09-06-2018,24,266,08-06-2018,697890,,Brand Goddard,,59993,05-051-3882
9906816,201956,commercial,11,08-07-2018,19,167,06-04-2018,1574643,,Barny Cattell,,50217,51-777-3794
9906817,757668,home,10,05-04-2018,30,696,07-12-2017,762606,,Glori Wattisham,,50223,55-742-4636
9906818,371621,commercial,12,02-07-2018,55,431,04-05-2018,837247,,Madalyn Greep,,50226,36-454-7643
9906819,964342,education,10,12-09-2017,46,994,20-03-2018,1397650,,Leslie Hedman,,50236,89-763-8589
